,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,age_new,imt,player_positions_code,player_positions_category
26352,242062,https://sofifa.com/player/242062/hampus-finndell/220002,H. Finndell,Hampus Finndell,CM,60,74,600000,1000.0,21,2000-06-06,177,74,710.0,Djurgårdens IF,swedish allsvenskan,1.0,26,23.62,0,one
26353,242114,https://sofifa.com/player/242114/ibrahim-mahnashi/220002,I. Mahnashi,Ibrahim Mahnashi,CDM,60,72,575000,3000.0,21,1999-11-18,173,75,112096.0,Ettifaq FC,saudi abdul l. jameel league,1.0,27,25.06,1,several
26354,242114,https://sofifa.com/player/242114/ibrahim-mahnashi/220002,I. Mahnashi,Ibrahim Mahnashi,LB,60,72,575000,3000.0,21,1999-11-18,173,75,112096.0,Ettifaq FC,saudi abdul l. jameel league,1.0,27,25.06,1,several
26355,242149,https://sofifa.com/player/242149/kevin-kouassivi-benissan/220002,K. Kouassivi-Benissan,Kevin Kouassivi-Benissan,RB,60,70,525000,500.0,22,1999-01-25,185,74,100325.0,HJK Helsinki,finnish veikkausliiga,1.0,27,21.62,1,several
26356,242149,https://sofifa.com/player/242149/kevin-kouassivi-benissan/220002,K. Kouassivi-Benissan,Kevin Kouassivi-Benissan,RW,60,70,525000,500.0,22,1999-01-25,185,74,100325.0,HJK Helsinki,finnish veikkausliiga,1.0,27,21.62,1,several
26357,242221,https://sofifa.com/player/242221/ali-al-nemer/220002,A. Al Nemer,Ali Saleh Mohammed Al-Nemer,CAM,60,60,240000,4000.0,29,1991-08-25,168,60,112393.0,Al Taawoun,saudi abdul l. jameel league,1.0,35,21.26,1,several
26358,242221,https://sofifa.com/player/242221/ali-al-nemer/220002,A. Al Nemer,Ali Saleh Mohammed Al-Nemer,RM,60,60,240000,4000.0,29,1991-08-25,168,60,112393.0,Al Taawoun,saudi abdul l. jameel league,1.0,35,21.26,1,several
26359,242225,https://sofifa.com/player/242225/jabor-issa/220002,J. Issa,Jabor Issa,CDM,60,69,525000,2000.0,24,1997-06-07,189,74,112392.0,Al Raed,saudi abdul l. jameel league,1.0,29,20.72,1,several
26360,242225,https://sofifa.com/player/242225/jabor-issa/220002,J. Issa,Jabor Issa,CM,60,69,525000,2000.0,24,1997-06-07,189,74,112392.0,Al Raed,saudi abdul l. jameel league,1.0,29,20.72,1,several
26361,242454,https://sofifa.com/player/242454/maurice-covic/220002,M. Čović,Maurice Dominick Čović,RM,60,66,400000,6000.0,23,1998-04-17,175,65,166.0,Hertha BSC,german 1. bundesliga,1.0,28,21.22,1,several
26362,242454,https://sofifa.com/player/242454/maurice-covic/220002,M. Čović,Maurice Dominick Čović,LM,60,66,400000,6000.0,23,1998-04-17,175,65,166.0,Hertha BSC,german 1. bundesliga,1.0,28,21.22,1,several
26363,242454,https://sofifa.com/player/242454/maurice-covic/220002,M. Čović,Maurice Dominick Čović,CAM,60,66,400000,6000.0,23,1998-04-17,175,65,166.0,Hertha BSC,german 1. bundesliga,1.0,28,21.22,1,several
26364,242507,https://sofifa.com/player/242507/nasser-al-omran/220002,N. Al Omran,Nasser Salman Al-Omran,CM,60,67,500000,5000.0,23,1997-07-13,174,66,111674.0,Al Shabab,saudi abdul l. jameel league,1.0,29,21.8,1,several
26365,242507,https://sofifa.com/player/242507/nasser-al-omran/220002,N. Al Omran,Nasser Salman Al-Omran,CDM,60,67,500000,5000.0,23,1997-07-13,174,66,111674.0,Al Shabab,saudi abdul l. jameel league,1.0,29,21.8,1,several
26366,242823,https://sofifa.com/player/242823/eric-cantu/220002,E. Cantú,Eric David Cantú Guerrero,CM,60,70,550000,6000.0,22,1999-02-28,178,72,112678.0,Club Atlético de San Luis,mexican liga mx,1.0,27,22.72,1,several
26367,242823,https://sofifa.com/player/242823/eric-cantu/220002,E. Cantú,Eric David Cantú Guerrero,RM,60,70,550000,6000.0,22,1999-02-28,178,72,112678.0,Club Atlético de San Luis,mexican liga mx,1.0,27,22.72,1,several
26368,242854,https://sofifa.com/player/242854/stephen-walker/220002,S. Walker,Stephen Walker,RM,60,76,650000,3000.0,20,2000-10-11,181,72,15048.0,Tranmere Rovers,english league two,4.0,26,21.98,1,several
26369,242854,https://sofifa.com/player/242854/stephen-walker/220002,S. Walker,Stephen Walker,RW,60,76,650000,3000.0,20,2000-10-11,181,72,15048.0,Tranmere Rovers,english league two,4.0,26,21.98,1,several
26370,242854,https://sofifa.com/player/242854/stephen-walker/220002,S. Walker,Stephen Walker,ST,60,76,650000,3000.0,20,2000-10-11,181,72,15048.0,Tranmere Rovers,english league two,4.0,26,21.98,1,several
26371,242917,https://sofifa.com/player/242917/lautaro-chavez/220002,L. Chávez,Rolando Lautaro Chávez,ST,60,74,600000,2000.0,20,2001-01-17,170,65,101084.0,Gimnasia y Esgrima La Plata,argentina primera división,1.0,25,22.49,1,several
26372,242917,https://sofifa.com/player/242917/lautaro-chavez/220002,L. Chávez,Rolando Lautaro Chávez,RM,60,74,600000,2000.0,20,2001-01-17,170,65,101084.0,Gimnasia y Esgrima La Plata,argentina primera división,1.0,25,22.49,1,several
26373,242984,https://sofifa.com/player/242984/simon-power/220002,S. Power,Simon Power,RM,60,68,550000,2000.0,23,1998-05-13,178,67,112222.0,Harrogate Town,english league two,4.0,28,21.15,0,one
26374,243045,https://sofifa.com/player/243045/abdullah-al-khatib/220002,A. Al Khatib,Abdullah Ahmed Khateeb,CB,60,62,275000,4000.0,26,1995-03-12,183,74,112096.0,Ettifaq FC,saudi abdul l. jameel league,1.0,31,22.1,1,several
26375,243045,https://sofifa.com/player/243045/abdullah-al-khatib/220002,A. Al Khatib,Abdullah Ahmed Khateeb,LB,60,62,275000,4000.0,26,1995-03-12,183,74,112096.0,Ettifaq FC,saudi abdul l. jameel league,1.0,31,22.1,1,several
26376,243047,https://sofifa.com/player/243047/alejandro-marques/220002,A. Marqués,Alejandro José Marqués Méndez,ST,60,73,600000,8000.0,20,2000-08-04,182,69,110069.0,CD Mirandés,spanish segunda división,2.0,26,20.83,0,one
26377,243135,https://sofifa.com/player/243135/john-garcia/220002,J. García,John Elian García Sossa,CAM,60,70,550000,500.0,21,2000-04-13,170,62,110968.0,Club Bolívar,liga de fútbol profesional boliviano,1.0,26,21.45,1,several
26378,243135,https://sofifa.com/player/243135/john-garcia/220002,J. García,John Elian García Sossa,RM,60,70,550000,500.0,21,2000-04-13,170,62,110968.0,Club Bolívar,liga de fútbol profesional boliviano,1.0,26,21.45,1,several
26379,243135,https://sofifa.com/player/243135/john-garcia/220002,J. García,John Elian García Sossa,LM,60,70,550000,500.0,21,2000-04-13,170,62,110968.0,Club Bolívar,liga de fútbol profesional boliviano,1.0,26,21.45,1,several
26380,243157,https://sofifa.com/player/243157/ivan-moreno/220002,I. Moreno,Iván Jared Moreno Füguemann,CAM,60,69,550000,2000.0,23,1998-01-17,173,70,114899.0,Mazatlán Futbol Club,mexican liga mx,1.0,28,23.39,0,one
26381,243159,https://sofifa.com/player/243159/ahmed-awad/220002,A. Awad,Ahmed Awad Mohammad,ST,60,60,250000,1000.0,29,1992-06-01,182,74,113173.0,Östersunds FK,swedish allsvenskan,1.0,34,22.34,0,one
26382,243168,https://sofifa.com/player/243168/lewis-thompson/220002,L. Thompson,Lewis Thompson,LB,60,70,525000,2000.0,21,1999-10-10,183,67,1949.0,Scunthorpe United,english league two,4.0,27,20.01,1,several
26383,243168,https://sofifa.com/player/243168/lewis-thompson/220002,L. Thompson,Lewis Thompson,LM,60,70,525000,2000.0,21,1999-10-10,183,67,1949.0,Scunthorpe United,english league two,4.0,27,20.01,1,several
26384,243211,https://sofifa.com/player/243211/nicolas-zedan/220002,N. Zedán,Nicolás Alberto Zedán Abu-Ghosh,ST,60,73,600000,700.0,21,2000-06-07,180,71,111328.0,Club Deportivo Palestino,chilian campeonato nacional,1.0,26,21.91,0,one
26385,243221,https://sofifa.com/player/243221/daiju-sasaki/220002,D. Sasaki,佐々木 大樹,CAM,60,69,550000,1000.0,21,1999-09-17,180,77,101146.0,Vissel Kobe,japanese j. league division 1,1.0,27,23.77,1,several
26386,243221,https://sofifa.com/player/243221/daiju-sasaki/220002,D. Sasaki,佐々木 大樹,CM,60,69,550000,1000.0,21,1999-09-17,180,77,101146.0,Vissel Kobe,japanese j. league division 1,1.0,27,23.77,1,several
26387,243221,https://sofifa.com/player/243221/daiju-sasaki/220002,D. Sasaki,佐々木 大樹,ST,60,69,550000,1000.0,21,1999-09-17,180,77,101146.0,Vissel Kobe,japanese j. league division 1,1.0,27,23.77,1,several
26388,243278,https://sofifa.com/player/243278/ryan-cassidy/220002,R. Cassidy,Ryan Cassidy,ST,60,69,550000,6000.0,20,2001-03-02,173,69,1795.0,Watford,english premier league,1.0,25,23.05,0,one
26389,243302,https://sofifa.com/player/243302/danny-musovski/220002,D. Musovski,Danny Musovski,ST,60,64,350000,1000.0,25,1995-11-30,182,72,112996.0,Los Angeles FC,usa major league soccer,1.0,31,21.74,1,several
26390,243302,https://sofifa.com/player/243302/danny-musovski/220002,D. Musovski,Danny Musovski,LW,60,64,350000,1000.0,25,1995-11-30,182,72,112996.0,Los Angeles FC,usa major league soccer,1.0,31,21.74,1,several
26391,243428,https://sofifa.com/player/243428/nicolas-p-jenssen/220002,N. Jenssen,Nicolas Pignatel Jenssen,CB,60,75,550000,500.0,19,2002-01-12,183,75,917.0,Stabæk Fotball,norwegian eliteserien,1.0,24,22.4,0,one
26392,243513,https://sofifa.com/player/243513/gabriele-corbo/220002,G. Corbo,Gabriele Corbo,CB,60,74,575000,3000.0,21,2000-01-11,185,76,189.0,Bologna,italian serie a,1.0,26,22.21,0,one
26393,243615,https://sofifa.com/player/243615/lars-nieuwpoort/220002,L. Nieuwpoort,Lars Nieuwpoort,CB,60,62,275000,1000.0,26,1994-10-29,189,70,1905.0,RKC Waalwijk,holland eredivisie,1.0,32,19.6,1,several
26394,243615,https://sofifa.com/player/243615/lars-nieuwpoort/220002,L. Nieuwpoort,Lars Nieuwpoort,LB,60,62,275000,1000.0,26,1994-10-29,189,70,1905.0,RKC Waalwijk,holland eredivisie,1.0,32,19.6,1,several
26395,243720,https://sofifa.com/player/243720/pawel-sokol/220002,P. Sokół,Paweł Sokół,GK,60,70,475000,650.0,21,2000-03-02,193,86,420.0,Górnik Zabrze,polish t-mobile ekstraklasa,1.0,26,23.09,0,one
26396,243737,https://sofifa.com/player/243737/matti-kamenz/220002,M. Kamenz,Matti Kamenz,GK,60,66,325000,500.0,22,1998-08-09,187,80,110592.0,FSV Zwickau,german 3. bundesliga,3.0,28,22.88,0,one
26397,243766,https://sofifa.com/player/243766/charlie-seaman/220002,C. Seaman,Charlie Seaman,RB,60,71,525000,1000.0,21,1999-09-30,173,64,142.0,Doncaster Rovers,english league one,3.0,27,21.38,0,one
26398,243789,https://sofifa.com/player/243789/agon-mucolli/220002,A. Mucolli,Agon Muçolli,LM,60,72,600000,700.0,22,1998-09-26,172,70,113459.0,Kristiansund BK,norwegian eliteserien,1.0,28,23.66,0,one
26399,243898,https://sofifa.com/player/243898/baltazar-oliveira/220002,Baltazar,Baltazar Costa Rodrigues de Oliveira,CM,60,73,600000,3000.0,21,2000-05-06,178,77,110770.0,FC Sion,swiss super league,1.0,26,24.3,0,one
26400,243960,https://sofifa.com/player/243960/moritz-broschinski/220002,M. Broschinski,Moritz Broschinski,ST,60,72,600000,750.0,20,2000-09-23,190,77,110676.0,Borussia Dortmund II,german 3. bundesliga,3.0,26,21.33,1,several
26401,243960,https://sofifa.com/player/243960/moritz-broschinski/220002,M. Broschinski,Moritz Broschinski,RM,60,72,600000,750.0,20,2000-09-23,190,77,110676.0,Borussia Dortmund II,german 3. bundesliga,3.0,26,21.33,1,several
26402,243980,https://sofifa.com/player/243980/kieran-freeman/220002,K. Freeman,Kieran Ewan Freeman,RB,60,66,375000,900.0,21,2000-03-20,179,70,181.0,Dundee United,scottish premiership,1.0,26,21.85,0,one
26403,244012,https://sofifa.com/player/244012/erik-henschel/220002,E. Henschel,Erik Henschel,RWB,60,65,350000,500.0,24,1996-10-04,185,78,110678.0,TSV Havelse,german 3. bundesliga,3.0,30,22.79,0,one
26404,244066,https://sofifa.com/player/244066/constantin-frommann/220002,C. Frommann,Constantin Frommann,GK,60,70,475000,500.0,23,1998-05-27,185,78,110597.0,SV Meppen,german 3. bundesliga,3.0,28,22.79,0,one
26405,244073,https://sofifa.com/player/244073/yannik-bangsow/220002,Y. Bangsow,Yannik Bangsow,GK,60,68,475000,800.0,23,1998-02-21,192,84,110500.0,Eintracht Braunschweig,german 3. bundesliga,3.0,28,22.79,0,one
26406,244082,https://sofifa.com/player/244082/sinan-karweina/220002,S. Karweina,Sinan Karweina,ST,60,64,375000,1000.0,22,1999-03-29,173,68,114398.0,Türkgücü München,german 3. bundesliga,3.0,27,22.72,1,several
26407,244082,https://sofifa.com/player/244082/sinan-karweina/220002,S. Karweina,Sinan Karweina,LM,60,64,375000,1000.0,22,1999-03-29,173,68,114398.0,Türkgücü München,german 3. bundesliga,3.0,27,22.72,1,several
26408,244082,https://sofifa.com/player/244082/sinan-karweina/220002,S. Karweina,Sinan Karweina,CAM,60,64,375000,1000.0,22,1999-03-29,173,68,114398.0,Türkgücü München,german 3. bundesliga,3.0,27,22.72,1,several
26409,244087,https://sofifa.com/player/244087/romario-rosch/220002,R. Rösch,Romario Rösch,CAM,60,69,550000,3000.0,22,1999-07-01,182,75,169.0,1. FSV Mainz 05,german 1. bundesliga,1.0,27,22.64,0,one
26410,244091,https://sofifa.com/player/244091/nico-ochojski/220002,N. Ochojski,Nico Ochojski,RB,60,68,525000,500.0,22,1999-01-09,182,73,110501.0,Sportclub Verl,german 3. bundesliga,3.0,27,22.04,0,one
26411,244128,https://sofifa.com/player/244128/cameron-green/220002,C. Green,Cameron Green,LWB,60,66,375000,500.0,22,1999-04-24,183,72,1947.0,Wrexham AFC,english national league,5.0,27,21.5,1,several
26412,244128,https://sofifa.com/player/244128/cameron-green/220002,C. Green,Cameron Green,LB,60,66,375000,500.0,22,1999-04-24,183,72,1947.0,Wrexham AFC,english national league,5.0,27,21.5,1,several
26413,244170,https://sofifa.com/player/244170/dejan-vokic/220002,D. Vokić,Dejan Vokić,CDM,60,67,450000,2000.0,25,1996-06-06,190,79,112026.0,Benevento,italian serie b,2.0,30,21.88,1,several
26414,244170,https://sofifa.com/player/244170/dejan-vokic/220002,D. Vokić,Dejan Vokić,CAM,60,67,450000,2000.0,25,1996-06-06,190,79,112026.0,Benevento,italian serie b,2.0,30,21.88,1,several
26415,244172,https://sofifa.com/player/244172/matthis-harsman/220002,M. Harsman,Matthis Harsman,GK,60,68,475000,500.0,21,1999-10-04,190,80,110597.0,SV Meppen,german 3. bundesliga,3.0,27,22.16,0,one
26416,244289,https://sofifa.com/player/244289/kamal-bafounta/220002,K. Bafounta,Kamal Bafounta Ortega,CDM,60,78,600000,500.0,19,2002-01-08,192,87,110676.0,Borussia Dortmund II,german 3. bundesliga,3.0,24,23.6,0,one
26417,244322,https://sofifa.com/player/244322/myles-hippolyte/220002,M. Hippolyte,Myles Elliot Zach Hippolyte,LW,60,61,300000,3000.0,26,1994-11-09,183,74,1949.0,Scunthorpe United,english league two,4.0,32,22.1,1,several
26418,244322,https://sofifa.com/player/244322/myles-hippolyte/220002,M. Hippolyte,Myles Elliot Zach Hippolyte,LM,60,61,300000,3000.0,26,1994-11-09,183,74,1949.0,Scunthorpe United,english league two,4.0,32,22.1,1,several
26419,244370,https://sofifa.com/player/244370/chinedu-ekene/220002,C. Ekene,Chinedu Ekene,ST,60,70,550000,1000.0,21,1999-07-09,180,85,1825.0,MSV Duisburg,german 3. bundesliga,3.0,27,26.23,1,several
26420,244370,https://sofifa.com/player/244370/chinedu-ekene/220002,C. Ekene,Chinedu Ekene,RM,60,70,550000,1000.0,21,1999-07-09,180,85,1825.0,MSV Duisburg,german 3. bundesliga,3.0,27,26.23,1,several
26421,244592,https://sofifa.com/player/244592/julian-von-moos/220002,J. von Moos,Julian Tobias Emilio von Moos,RM,60,76,650000,2000.0,20,2001-04-01,178,71,1909.0,Vitesse,holland eredivisie,1.0,25,22.41,1,several
26422,244592,https://sofifa.com/player/244592/julian-von-moos/220002,J. von Moos,Julian Tobias Emilio von Moos,ST,60,76,650000,2000.0,20,2001-04-01,178,71,1909.0,Vitesse,holland eredivisie,1.0,25,22.41,1,several
26423,244835,https://sofifa.com/player/244835/antonio-lopez/220002,A. López,Antonio De Jesús López Amenábar,LB,60,65,350000,5000.0,24,1997-04-10,172,66,1879.0,Club América,mexican liga mx,1.0,29,22.31,1,several
26424,244835,https://sofifa.com/player/244835/antonio-lopez/220002,A. López,Antonio De Jesús López Amenábar,LM,60,65,350000,5000.0,24,1997-04-10,172,66,1879.0,Club América,mexican liga mx,1.0,29,22.31,1,several
26425,244904,https://sofifa.com/player/244904/miguel-tapias/220002,M. Tapias,Miguel Ángel Tapias Dávila,LB,60,67,475000,2000.0,24,1997-01-09,179,72,110147.0,Pachuca,mexican liga mx,1.0,29,22.47,1,several
26426,244904,https://sofifa.com/player/244904/miguel-tapias/220002,M. Tapias,Miguel Ángel Tapias Dávila,CB,60,67,475000,2000.0,24,1997-01-09,179,72,110147.0,Pachuca,mexican liga mx,1.0,29,22.47,1,several
26427,245001,https://sofifa.com/player/245001/lukas-kruger/220002,L. Krüger,Lucas Felix Krüger,ST,60,70,550000,500.0,21,2000-01-20,190,78,110597.0,SV Meppen,german 3. bundesliga,3.0,26,21.61,1,several
26428,245001,https://sofifa.com/player/245001/lukas-kruger/220002,L. Krüger,Lucas Felix Krüger,LM,60,70,550000,500.0,21,2000-01-20,190,78,110597.0,SV Meppen,german 3. bundesliga,3.0,26,21.61,1,several
26429,245020,https://sofifa.com/player/245020/joseph-hungbo/220002,J. Hungbo,Joseph Hungbo,LW,60,74,600000,6000.0,21,2000-01-15,180,70,631.0,Ross County FC,scottish premiership,1.0,26,21.6,1,several
26430,245020,https://sofifa.com/player/245020/joseph-hungbo/220002,J. Hungbo,Joseph Hungbo,LWB,60,74,600000,6000.0,21,2000-01-15,180,70,631.0,Ross County FC,scottish premiership,1.0,26,21.6,1,several
26431,245057,https://sofifa.com/player/245057/rafael-ferrario/220002,R. Ferrario,Rafael Ferrario,GK,60,72,525000,1000.0,21,2000-04-30,186,76,111711.0,Club Atlético Huracán,argentina primera división,1.0,26,21.97,0,one
26432,245255,https://sofifa.com/player/245255/julian-marcioni/220002,J. Marcioni,Julián Marcioni,RM,60,69,550000,2000.0,23,1998-03-19,176,70,112689.0,Platense,argentina primera división,1.0,28,22.6,1,several
26433,245255,https://sofifa.com/player/245255/julian-marcioni/220002,J. Marcioni,Julián Marcioni,RW,60,69,550000,2000.0,23,1998-03-19,176,70,112689.0,Platense,argentina primera división,1.0,28,22.6,1,several
26434,245270,https://sofifa.com/player/245270/kolbeinn-birgir-finnsson/220002,K. Finnsson,Kolbeinn Birgir Finnsson,CB,60,69,525000,550.0,21,1999-08-25,181,77,110676.0,Borussia Dortmund II,german 3. bundesliga,3.0,27,23.5,1,several
26435,245270,https://sofifa.com/player/245270/kolbeinn-birgir-finnsson/220002,K. Finnsson,Kolbeinn Birgir Finnsson,LB,60,69,525000,550.0,21,1999-08-25,181,77,110676.0,Borussia Dortmund II,german 3. bundesliga,3.0,27,23.5,1,several
26436,245270,https://sofifa.com/player/245270/kolbeinn-birgir-finnsson/220002,K. Finnsson,Kolbeinn Birgir Finnsson,LM,60,69,525000,550.0,21,1999-08-25,181,77,110676.0,Borussia Dortmund II,german 3. bundesliga,3.0,27,23.5,1,several
26437,245332,https://sofifa.com/player/245332/sakarias-opsahl/220002,S. Opsahl,Sakarias Opsahl,CM,60,71,550000,650.0,21,1999-07-17,187,67,418.0,Tromsø IL,norwegian eliteserien,1.0,27,19.16,1,several
26438,245332,https://sofifa.com/player/245332/sakarias-opsahl/220002,S. Opsahl,Sakarias Opsahl,CDM,60,71,550000,650.0,21,1999-07-17,187,67,418.0,Tromsø IL,norwegian eliteserien,1.0,27,19.16,1,several
26439,245481,https://sofifa.com/player/245481/yazeed-al-bakr/220002,Y. Al Bakr,Yazeed Bakr Al Bakr,RB,60,67,475000,3000.0,23,1997-11-11,170,62,112393.0,Al Taawoun,saudi abdul l. jameel league,1.0,29,21.45,0,one
26440,245501,https://sofifa.com/player/245501/isaac-olaofe/220002,I. Olaofe,Isaac Olaofe,ST,60,69,550000,2000.0,21,1999-11-21,178,82,110799.0,Sutton United,english league two,4.0,27,25.88,1,several
26441,245501,https://sofifa.com/player/245501/isaac-olaofe/220002,I. Olaofe,Isaac Olaofe,LW,60,69,550000,2000.0,21,1999-11-21,178,82,110799.0,Sutton United,english league two,4.0,27,25.88,1,several
26442,245521,https://sofifa.com/player/245521/masood-bakhit/220002,M. Bakhit,Masoud Hamad Bakheet,RB,60,60,220000,3000.0,29,1992-01-05,167,61,113222.0,Al Hazem,saudi abdul l. jameel league,1.0,34,21.87,0,one
26443,245689,https://sofifa.com/player/245689/erick-ferigra/220002,E. Ferigra,Erick Steven Ferigra Burnham,CB,60,73,575000,1000.0,22,1999-02-07,180,74,472.0,Unión Deportiva Las Palmas,spanish segunda división,2.0,27,22.84,0,one
26444,245698,https://sofifa.com/player/245698/sergio-villarreal/220002,S. Villarreal,Sergio Villarreal Lozano,RB,60,74,575000,5000.0,21,2000-01-10,177,72,1032.0,CF Monterrey,mexican liga mx,1.0,26,22.98,0,one
26445,245729,https://sofifa.com/player/245729/harry-clarke/220002,H. Clarke,Harrison Clarke,CB,60,76,600000,900.0,20,2001-03-02,188,79,631.0,Ross County FC,scottish premiership,1.0,25,22.35,0,one
26446,245769,https://sofifa.com/player/245769/erik-majetschak/220002,E. Majetschak,Erik Majetschak,CM,60,71,550000,1000.0,21,2000-03-01,185,80,506.0,FC Erzgebirge Aue,german 2. bundesliga,2.0,26,23.37,0,one
26447,245780,https://sofifa.com/player/245780/felix-schwarzholz/220002,F. Schwarzholz,Felix Schwarzholz,CDM,60,71,525000,2000.0,21,1999-09-24,181,75,100409.0,FC Augsburg,german 1. bundesliga,1.0,27,22.89,0,one
26448,245907,https://sofifa.com/player/245907/jamie-bowden/220002,J. Bowden,Jamie Bowden,CM,60,75,575000,6000.0,19,2001-07-09,183,78,1920.0,Oldham Athletic,english league two,4.0,25,23.29,1,several
26449,245907,https://sofifa.com/player/245907/jamie-bowden/220002,J. Bowden,Jamie Bowden,CDM,60,75,575000,6000.0,19,2001-07-09,183,78,1920.0,Oldham Athletic,english league two,4.0,25,23.29,1,several
26450,245994,https://sofifa.com/player/245994/anthony-gomez-mancini/220002,A. Gomez Mancini,Anthony Gomez Mancini,CM,60,72,600000,4000.0,20,2001-04-06,176,64,1796.0,Burnley,english premier league,1.0,25,20.66,1,several
26451,245994,https://sofifa.com/player/245994/anthony-gomez-mancini/220002,A. Gomez Mancini,Anthony Gomez Mancini,CAM,60,72,600000,4000.0,20,2001-04-06,176,64,1796.0,Burnley,english premier league,1.0,25,20.66,1,several
26452,246180,https://sofifa.com/player/246180/alfie-bates/220002,A. Bates,Alfie Bates,CM,60,72,600000,2000.0,20,2001-05-03,173,64,1803.0,Walsall,english league two,4.0,25,21.38,0,one
26453,246246,https://sofifa.com/player/246246/benjamin-leneis/220002,B. Leneis,Benjamin Leneis,GK,60,70,475000,2000.0,22,1999-03-08,195,85,110588.0,1. FC Magdeburg,german 3. bundesliga,3.0,27,22.35,0,one
26454,246292,https://sofifa.com/player/246292/jose-guadalupe-hernandez/220002,J. Hernández,José Guadalupe Hernández Clemente,LM,60,69,550000,2000.0,22,1999-04-21,173,68,112678.0,Club Atlético de San Luis,mexican liga mx,1.0,27,22.72,1,several
26455,246292,https://sofifa.com/player/246292/jose-guadalupe-hernandez/220002,J. Hernández,José Guadalupe Hernández Clemente,LW,60,69,550000,2000.0,22,1999-04-21,173,68,112678.0,Club Atlético de San Luis,mexican liga mx,1.0,27,22.72,1,several
26456,246299,https://sofifa.com/player/246299/djibril-diani/220002,D. Diani,Djibril Diani,CDM,60,67,450000,2000.0,23,1998-02-11,193,77,322.0,Grasshopper Club Zürich,swiss super league,1.0,28,20.67,1,several
26457,246299,https://sofifa.com/player/246299/djibril-diani/220002,D. Diani,Djibril Diani,CB,60,67,450000,2000.0,23,1998-02-11,193,77,322.0,Grasshopper Club Zürich,swiss super league,1.0,28,20.67,1,several
26458,246299,https://sofifa.com/player/246299/djibril-diani/220002,D. Diani,Djibril Diani,CM,60,67,450000,2000.0,23,1998-02-11,193,77,322.0,Grasshopper Club Zürich,swiss super league,1.0,28,20.67,1,several
26459,246305,https://sofifa.com/player/246305/tomas-moschion/220002,T. Moschión,Tomás Moschión,CDM,60,70,525000,1000.0,21,2000-06-02,171,66,110406.0,Club Atlético Colón,argentina primera división,1.0,26,22.57,0,one
26460,246401,https://sofifa.com/player/246401/fabrice-hartmann/220002,F. Hartmann,Fabrice Daniel Hartmann,ST,60,74,600000,8000.0,20,2001-03-02,178,66,10030.0,SC Paderborn 07,german 2. bundesliga,2.0,25,20.83,0,one
26461,246467,https://sofifa.com/player/246467/ali-youssef/220002,A. Youssef,Ali Youssef,CAM,60,69,550000,800.0,20,2000-08-05,182,74,711.0,BK Häcken,swedish allsvenskan,1.0,26,22.34,1,several
26462,246467,https://sofifa.com/player/246467/ali-youssef/220002,A. Youssef,Ali Youssef,LW,60,69,550000,800.0,20,2000-08-05,182,74,711.0,BK Häcken,swedish allsvenskan,1.0,26,22.34,1,several
26463,246552,https://sofifa.com/player/246552/oskar-sverrisson/220002,Ó. Sverrisson,Óskar Tor Sverrisson,LB,60,60,220000,1000.0,28,1992-11-26,184,80,711.0,BK Häcken,swedish allsvenskan,1.0,34,23.63,0,one
26464,246558,https://sofifa.com/player/246558/alin-dudea/220002,A. Dudea,Alin Ilie Dudea,CB,60,65,325000,850.0,24,1997-06-06,179,74,100757.0,FC Dinamo 1948 Bucureşti,romanian liga i,1.0,29,23.1,1,several
26465,246558,https://sofifa.com/player/246558/alin-dudea/220002,A. Dudea,Alin Ilie Dudea,CDM,60,65,325000,850.0,24,1997-06-06,179,74,100757.0,FC Dinamo 1948 Bucureşti,romanian liga i,1.0,29,23.1,1,several
26466,246663,https://sofifa.com/player/246663/benjamin-hadzic/220002,B. Hadžić,Benjamin Hadžić,ST,60,66,400000,2000.0,22,1999-03-04,185,80,1787.0,SK Austria Klagenfurt,austrian football bundesliga,1.0,27,23.37,0,one
26467,246695,https://sofifa.com/player/246695/mattie-pollock/220002,M. Pollock,Matthew Pollock,CB,60,74,550000,4000.0,19,2001-09-28,190,80,1936.0,Cheltenham Town,english league one,3.0,25,22.16,0,one
26468,246713,https://sofifa.com/player/246713/ken-nkuba/220002,K. Nkuba,Ken Nkuba Tshiend,RM,60,74,575000,1000.0,19,2002-01-21,173,70,670.0,Royal Charleroi S.C.,belgian jupiler pro league,1.0,24,23.39,1,several
26469,246713,https://sofifa.com/player/246713/ken-nkuba/220002,K. Nkuba,Ken Nkuba Tshiend,LM,60,74,575000,1000.0,19,2002-01-21,173,70,670.0,Royal Charleroi S.C.,belgian jupiler pro league,1.0,24,23.39,1,several
26470,246713,https://sofifa.com/player/246713/ken-nkuba/220002,K. Nkuba,Ken Nkuba Tshiend,CM,60,74,575000,1000.0,19,2002-01-21,173,70,670.0,Royal Charleroi S.C.,belgian jupiler pro league,1.0,24,23.39,1,several
26471,246773,https://sofifa.com/player/246773/yuto-iwasaki/220002,Y. Iwasaki,岩崎 悠人,CF,60,67,500000,1000.0,23,1998-06-11,173,69,113160.0,Sagan Tosu,japanese j. league division 1,1.0,28,23.05,1,several
